CRATER_ID,LATITUDE_CIRCLE_IMAGE,LONGITUDE_CIRCLE_IMAGE,DIAM_CIRCLE_IMAGE,DEPTH_RIM_TOPOG,DEPTH_FLOOR_TOPOG,DEPTH_RIMFLOOR_TOPOG,CRATER_NAME,FAN_LATITUDE,FAN_LONGITUDE ,FAN_CLASS,FAN_AZIMUTH_BEARING,TANAKA_UNIT,TANAKA_UNIT_DESCRIPTION,REFERENCE
14-000046,1.23,133.94,43.28,-1.89,-4.16,2.27,,1.28,134.21,alluvial fan,67.5,AHi,Amazonian and Hesperian impact unit,Wilson et al. (2013)/ this paper
14-000046,1.23,133.94,43.28,-1.89,-4.16,2.27,,1.17,133.69,alluvial fan,247.5,AHi,Amazonian and Hesperian impact unit,Wilson et al. (2013)/ this paper
14-000046,1.23,133.94,43.28,-1.89,-4.16,2.27,,1.2,134.22,alluvial fan,90,AHi,Amazonian and Hesperian impact unit,Wilson et al. (2013)/ this paper
14-000046,1.23,133.94,43.28,-1.89,-4.16,2.27,,1.1,133.7,alluvial fan,225,AHi,Amazonian and Hesperian impact unit,Wilson et al. (2013)/ this paper
14-000046,1.23,133.94,43.28,-1.89,-4.16,2.27,,1,133.79,alluvial fan,202.5,AHi,Amazonian and Hesperian impact unit,Wilson et al. (2013)/ this paper
14-000046,1.23,133.94,43.28,-1.89,-4.16,2.27,,1.03,133.77,alluvial fan,202.5,AHi,Amazonian and Hesperian impact unit,Wilson et al. (2013)/ this paper
14-000053,3.84,106.76,41.52,-0.55,-2.68,2.12,,4.08,106.77,alluvial fan,0,eHv,Early Hesperian volcanic unit,Wilson et al. (2013)/ this paper
14-000053,3.84,106.76,41.52,-0.55,-2.68,2.12,,4.06,106.72,alluvial fan,337.5,eHv,Early Hesperian volcanic unit,Wilson et al. (2013)/ this paper
14-000053,3.84,106.76,41.52,-0.55,-2.68,2.12,,4.05,106.68,alluvial fan,337.5,eHv,Early Hesperian volcanic unit,Wilson et al. (2013)/ this paper
14-000053,3.84,106.76,41.52,-0.55,-2.68,2.12,,4.03,106.88,alluvial fan,22.5,eHv,Early Hesperian volcanic unit,Wilson et al. (2013)/ this paper
14-000053,3.84,106.76,41.52,-0.55,-2.68,2.12,,3.92,106.94,alluvial fan,45,eHv,Early Hesperian volcanic unit,Wilson et al. (2013)/ this paper
14-000053,3.84,106.76,41.52,-0.55,-2.68,2.12,,3.86,106.47,alluvial fan,270,eHv,Early Hesperian volcanic unit,Wilson et al. (2013)/ this paper
14-000057,4.61,100.26,39.55,-0.07,-2.6,2.53,,4.86,100.26,alluvial fan,0,mNh,Middle Noachian highland unit,Wilson et al. (2013)/ this paper
14-000057,4.61,100.26,39.55,-0.07,-2.6,2.53,,4.63,100.4,alluvial fan,67.5,mNh,Middle Noachian highland unit,Wilson et al. (2013)/ this paper
14-000057,4.61,100.26,39.55,-0.07,-2.6,2.53,,4.55,100.41,alluvial fan,112.5,mNh,Middle Noachian highland unit,Wilson et al. (2013)/ this paper
14-000057,4.61,100.26,39.55,-0.07,-2.6,2.53,,4.41,100.28,alluvial fan,157.5,mNh,Middle Noachian highland unit,Wilson et al. (2013)/ this paper
14-000057,4.61,100.26,39.55,-0.07,-2.6,2.53,,4.45,100.38,alluvial fan,135,mNh,Middle Noachian highland unit,Wilson et al. (2013)/ this paper
14-000057,4.61,100.26,39.55,-0.07,-2.6,2.53,,4.4,100.15,alluvial fan,202.5,mNh,Middle Noachian highland unit,Wilson et al. (2013)/ this paper
14-000057,4.61,100.26,39.55,-0.07,-2.6,2.53,,4.46,100,alluvial fan,225,mNh,Middle Noachian highland unit,Wilson et al. (2013)/ this paper
14-000064,2.44,129.33,37.88,-1.11,-2.66,1.55,,2.67,129.34,alluvial fan,0,AHi,Amazonian and Hesperian impact unit,Wilson et al. (2013)/ this paper
14-000064,2.44,129.33,37.88,-1.11,-2.66,1.55,,2.64,129.25,alluvial fan,315,AHi,Amazonian and Hesperian impact unit,Wilson et al. (2013)/ this paper
14-000064,2.44,129.33,37.88,-1.11,-2.66,1.55,,2.66,129.28,alluvial fan,337.5,AHi,Amazonian and Hesperian impact unit,Wilson et al. (2013)/ this paper
14-000064,2.44,129.33,37.88,-1.11,-2.66,1.55,,2.63,129.4,alluvial fan,0,AHi,Amazonian and Hesperian impact unit,Wilson et al. (2013)/ this paper
14-000064,2.44,129.33,37.88,-1.11,-2.66,1.55,,2.63,129.44,alluvial fan,22.5,AHi,Amazonian and Hesperian impact unit,Wilson et al. (2013)/ this paper
14-000064,2.44,129.33,37.88,-1.11,-2.66,1.55,,2.6,129.18,alluvial fan,315,AHi,Amazonian and Hesperian impact unit,Wilson et al. (2013)/ this paper
14-000064,2.44,129.33,37.88,-1.11,-2.66,1.55,,2.41,129.11,alluvial fan,247.5,AHi,Amazonian and Hesperian impact unit,Wilson et al. (2013)/ this paper
14-000064,2.44,129.33,37.88,-1.11,-2.66,1.55,,2.5,129.55,alluvial fan,67.5,AHi,Amazonian and Hesperian impact unit,Wilson et al. (2013)/ this paper
14-000064,2.44,129.33,37.88,-1.11,-2.66,1.55,,2.27,129.17,alluvial fan,202.5,AHi,Amazonian and Hesperian impact unit,Wilson et al. (2013)/ this paper
14-000070,6.09,94.03,35.74,-3.22,-4.64,1.42,,6.3,93.92,alluvial fan,315,AHi,Amazonian and Hesperian impact unit,this paper 
14-000070,6.09,94.03,35.74,-3.22,-4.64,1.42,,6.27,93.85,alluvial fan,292.5,AHi,Amazonian and Hesperian impact unit,this paper 
14-000070,6.09,94.03,35.74,-3.22,-4.64,1.42,,6.15,94.21,alluvial fan,67.5,AHi,Amazonian and Hesperian impact unit,this paper 
14-000084,1.3,109.09,31.81,-0.68,-2.03,1.36,,1.3,108.91,alluvial fan,247.5,eNh,Early Noachian highland unit,Wilson et al. (2013)/ this paper
14-000395,8.11,102.79,13.08,-1.32,-2.25,0.93,,8.14,102.7,alluvial fan,270,HNt,Hesperian and Noachian transition unit,Wilson et al. (2013)/ this paper
14-000668,1.33,108.89,8.47,-0.88,-1.61,0.73,,1.39,108.89,alluvial fan,0,eNh,Early Noachian highland unit,Wilson et al. (2013)/ this paper
15-000004,12.34,142.18,83.91,-0.86,-3.28,2.42,Eddie,12.48,141.67,alluvial fan,270,AHi,Amazonian and Hesperian impact unit,Wilson et al. (2013)/ this paper
15-000004,12.34,142.18,83.91,-0.86,-3.28,2.42,Eddie,12.03,142.67,alluvial fan,112.5,AHi,Amazonian and Hesperian impact unit,Wilson et al. (2013)/ this paper
15-000004,12.34,142.18,83.91,-0.86,-3.28,2.42,Eddie,11.78,142.34,alluvial fan,157.5,AHi,Amazonian and Hesperian impact unit,Wilson et al. (2013)/ this paper
15-000024,22.28,178.27,42.79,-2.89,-4.86,1.96,,22.51,178.27,alluvial fan,337.5,HNt,Hesperian and Noachian transition unit,Wilson et al. (2013)/ this paper
15-000024,22.28,178.27,42.79,-2.89,-4.86,1.96,,22.47,178.14,alluvial fan,315,HNt,Hesperian and Noachian transition unit,Wilson et al. (2013)/ this paper
15-000036,11.23,159.37,35.99,-2.04,-4,1.97,,11.41,159.17,alluvial fan,292.5,HNt,Hesperian and Noachian transition unit,Wilson et al. (2013)/ this paper
15-000036,11.23,159.37,35.99,-2.04,-4,1.97,,11.29,159.57,alluvial fan,67.5,HNt,Hesperian and Noachian transition unit,Wilson et al. (2013)/ this paper
15-000036,11.23,159.37,35.99,-2.04,-4,1.97,,11.04,159.53,alluvial fan,135,HNt,Hesperian and Noachian transition unit,Wilson et al. (2013)/ this paper
15-000057,22.85,175.9,27.22,-2.75,-4.52,1.77,,23.01,175.86,alluvial fan,337.5,eHt,Early Hesperian transition unit,Wilson et al. (2013)/ this paper
16-000027,-14.88,-166.41,88.56,0.11,-2.24,2.35,,-14.63,-165.94,alluvial fan,45,AHi,Amazonian and Hesperian impact unit,this paper 
16-000129,-18.19,-179.2,45.67,2.13,-0.29,2.42,,-18.07,-178.99,alluvial fan,45,eNh,Early Noachian highland unit,this paper 
16-000129,-18.19,-179.2,45.67,2.13,-0.29,2.42,,-18.43,-179.29,alluvial fan,180,eNh,Early Noachian highland unit,this paper 
16-000129,-18.19,-179.2,45.67,2.13,-0.29,2.42,,-18.51,-179.25,alluvial fan,180,eNh,Early Noachian highland unit,this paper 
16-000129,-18.19,-179.2,45.67,2.13,-0.29,2.42,,-18.5,-179.2,alluvial fan,157.5,eNh,Early Noachian highland unit,this paper 
16-000129,-18.19,-179.2,45.67,2.13,-0.29,2.42,,-18.51,-179.18,alluvial fan,157.5,eNh,Early Noachian highland unit,this paper 
16-000135,-11.93,-146.22,44.05,1,-0.93,1.93,,-11.73,-146.21,alluvial fan,0,mNh,Middle Noachian highland unit,this paper 
16-000135,-11.93,-146.22,44.05,1,-0.93,1.93,,-11.77,-146.34,alluvial fan,315,mNh,Middle Noachian highland unit,this paper 
16-000143,-14.63,-177.56,42.84,1.17,-0.7,1.87,,-14.75,-177.39,alluvial fan,112.5,eNh,Early Noachian highland unit,this paper 
16-000143,-14.63,-177.56,42.84,1.17,-0.7,1.87,,-14.79,-177.44,alluvial fan,135,eNh,Early Noachian highland unit,this paper 
16-000259,-12.3,-178.99,31.38,0.29,-1.47,1.76,,-12.46,-178.97,alluvial fan,157.5,eNh,Early Noachian highland unit,this paper 
16-000259,-12.3,-178.99,31.38,0.29,-1.47,1.76,,-12.45,-179,alluvial fan,180,eNh,Early Noachian highland unit,this paper 
16-000259,-12.3,-178.99,31.38,0.29,-1.47,1.76,,-12.41,-179.11,alluvial fan,225,eNh,Early Noachian highland unit,this paper 
16-000558,-19.3,-169.12,20.23,1.3,0.13,1.17,,-19.3,-169.24,alluvial fan,270,eNh,Early Noachian highland unit,this paper 
17-000012,-24.87,-119.99,35.73,4.27,2.79,1.48,,-24.73,-120.14,alluvial fan,292.5,AHv,Amazonian and Hesperian volcanic,this paper 
18-000000,-0.13,-45.84,115.99,0.05,-3.55,3.6,Orson Welles,0.62,-46,alluvial fan,337.5,Ht,Hesperian transition unit,Wilson et al. (2013)/ this paper
18-000000,-0.13,-45.84,115.99,0.05,-3.55,3.6,Orson Welles,0.63,-46.19,alluvial fan,315,Ht,Hesperian transition unit,Wilson et al. (2013)/ this paper
18-000000,-0.13,-45.84,115.99,0.05,-3.55,3.6,Orson Welles,0.58,-46.26,alluvial fan,315,Ht,Hesperian transition unit,Wilson et al. (2013)/ this paper
18-000000,-0.13,-45.84,115.99,0.05,-3.55,3.6,Orson Welles,0.63,-46.07,alluvial fan,337.5,Ht,Hesperian transition unit,Wilson et al. (2013)/ this paper
18-000000,-0.13,-45.84,115.99,0.05,-3.55,3.6,Orson Welles,0.65,-45.95,alluvial fan,337.5,Ht,Hesperian transition unit,Wilson et al. (2013)/ this paper
18-000000,-0.13,-45.84,115.99,0.05,-3.55,3.6,Orson Welles,0.35,-46.45,alluvial fan,292.5,Ht,Hesperian transition unit,Wilson et al. (2013)/ this paper
18-000010,-2.95,-52.16,78.85,1.58,-2.22,3.8,,-3.37,-51.82,alluvial fan,135,AHi,Amazonian and Hesperian impact unit,Wilson et al. (2013)/ this paper
18-000010,-2.95,-52.16,78.85,1.58,-2.22,3.8,,-3.5,-51.92,alluvial fan,135,AHi,Amazonian and Hesperian impact unit,Wilson et al. (2013)/ this paper
18-000010,-2.95,-52.16,78.85,1.58,-2.22,3.8,,-3.44,-52.33,alluvial fan,180,AHi,Amazonian and Hesperian impact unit,this paper 
18-000010,-2.95,-52.16,78.85,1.58,-2.22,3.8,,-3.4,-52.44,alluvial fan,202.5,AHi,Amazonian and Hesperian impact unit,this paper 
18-000010,-2.95,-52.16,78.85,1.58,-2.22,3.8,,-3.47,-52.16,alluvial fan,157.5,AHi,Amazonian and Hesperian impact unit,this paper 
18-000010,-2.95,-52.16,78.85,1.58,-2.22,3.8,,-3.48,-52.03,alluvial fan,157.5,AHi,Amazonian and Hesperian impact unit,this paper 
18-000011,-28.45,-50.98,77.23,1.26,-1.4,2.67,Ritchey,-28.31,-50.5,alluvial fan,67.5,AHi,Amazonian and Hesperian impact unit,Wilson et al. (2013)/ this paper
18-000011,-28.45,-50.98,77.23,1.26,-1.4,2.67,Ritchey,-28.53,-51.42,alluvial fan,247.5,AHi,Amazonian and Hesperian impact unit,Wilson et al. (2013)/ this paper
18-000011,-28.45,-50.98,77.23,1.26,-1.4,2.67,Ritchey,-28.84,-50.57,alluvial fan,135,AHi,Amazonian and Hesperian impact unit,Wilson et al. (2013)/ this paper
18-000011,-28.45,-50.98,77.23,1.26,-1.4,2.67,Ritchey,-28.9,-50.67,alluvial fan,135,AHi,Amazonian and Hesperian impact unit,Wilson et al. (2013)/ this paper
18-000011,-28.45,-50.98,77.23,1.26,-1.4,2.67,Ritchey,-28.88,-50.8,alluvial fan,157.5,AHi,Amazonian and Hesperian impact unit,Wilson et al. (2013)/ this paper
18-000011,-28.45,-50.98,77.23,1.26,-1.4,2.67,Ritchey,-28.9,-50.89,alluvial fan,157.5,AHi,Amazonian and Hesperian impact unit,Wilson et al. (2013)/ this paper
18-000011,-28.45,-50.98,77.23,1.26,-1.4,2.67,Ritchey,-28.48,-51.42,alluvial fan,247.5,AHi,Amazonian and Hesperian impact unit,this paper 
18-000011,-28.45,-50.98,77.23,1.26,-1.4,2.67,Ritchey,-28.9,-50.73,alluvial fan,135,AHi,Amazonian and Hesperian impact unit,this paper 
18-000030,-27.53,-69.67,52.3,3.43,1.73,1.7,Mazamba,-27.75,-69.94,alluvial fan,225,AHi,Amazonian and Hesperian impact unit,Wilson et al. (2013)/ this paper
18-000030,-27.53,-69.67,52.3,3.43,1.73,1.7,Mazamba,-27.84,-69.81,alluvial fan,180,AHi,Amazonian and Hesperian impact unit,Wilson et al. (2013)/ this paper
18-000030,-27.53,-69.67,52.3,3.43,1.73,1.7,Mazamba,-27.84,-69.65,alluvial fan,157.5,AHi,Amazonian and Hesperian impact unit,Wilson et al. (2013)/ this paper
18-000030,-27.53,-69.67,52.3,3.43,1.73,1.7,Mazamba,-27.86,-69.51,alluvial fan,135,AHi,Amazonian and Hesperian impact unit,Wilson et al. (2013)/ this paper
18-000030,-27.53,-69.67,52.3,3.43,1.73,1.7,Mazamba,-27.89,-69.77,alluvial fan,180,AHi,Amazonian and Hesperian impact unit,Wilson et al. (2013)/ this paper
18-000032,-23.73,-45.5,52.14,1.69,-0.85,2.54,,-23.39,-45.48,alluvial fan,0,mNh,Middle Noachian highland unit,Wilson et al. (2013)/ this paper
18-000032,-23.73,-45.5,52.14,1.69,-0.85,2.54,,-23.73,-45.25,alluvial fan,90,mNh,Middle Noachian highland unit,Wilson et al. (2013)/ this paper
18-000032,-23.73,-45.5,52.14,1.69,-0.85,2.54,,-23.86,-45.23,alluvial fan,112.5,mNh,Middle Noachian highland unit,Wilson et al. (2013)/ this paper
18-000032,-23.73,-45.5,52.14,1.69,-0.85,2.54,,-23.99,-45.5,alluvial fan,157.5,mNh,Middle Noachian highland unit,Wilson et al. (2013)/ this paper
18-000032,-23.73,-45.5,52.14,1.69,-0.85,2.54,,-23.94,-45.31,alluvial fan,135,mNh,Middle Noachian highland unit,Wilson et al. (2013)/ this paper
18-000032,-23.73,-45.5,52.14,1.69,-0.85,2.54,,-24.01,-45.57,alluvial fan,180,mNh,Middle Noachian highland unit,Wilson et al. (2013)/ this paper
18-000116,-5.21,-56.31,25.04,2.22,0.88,1.35,,-5.31,-56.39,alluvial fan,202.5,eNh,Early Noachian highland unit,Wilson et al. (2013)/ this paper
18-000130,-23.69,-45.65,22.44,-0.22,-0.91,0.69,,-23.59,-45.8,alluvial fan,292.5,mNh,Middle Noachian highland unit,Wilson et al. (2013)/ this paper
18-000130,-23.69,-45.65,22.44,-0.22,-0.91,0.69,,-23.51,-45.68,alluvial fan,315,mNh,Middle Noachian highland unit,Wilson et al. (2013)/ this paper
18-000130,-23.69,-45.65,22.44,-0.22,-0.91,0.69,,-23.79,-45.8,alluvial fan,247.5,mNh,Middle Noachian highland unit,Wilson et al. (2013)/ this paper
19-000007,-26.04,-34.02,152.66,-0.11,-2.24,2.14,Holden,-24.8,-34.15,alluvial fan,337.5,AHi,Amazonian and Hesperian impact unit,"Moore and Howard (2005), Ponderelli et al (2005)"
19-000007,-26.04,-34.02,152.66,-0.11,-2.24,2.14,Holden,-24.99,-34.31,alluvial fan,337.5,AHi,Amazonian and Hesperian impact unit,"Moore and Howard (2005), Ponderelli et al (2005)"
19-000007,-26.04,-34.02,152.66,-0.11,-2.24,2.14,Holden,-25.01,-34.44,alluvial fan,337.5,AHi,Amazonian and Hesperian impact unit,"Moore and Howard (2005), Ponderelli et al (2005)"
19-000007,-26.04,-34.02,152.66,-0.11,-2.24,2.14,Holden,-25.16,-34.69,alluvial fan,315,AHi,Amazonian and Hesperian impact unit,"Moore and Howard (2005), Ponderelli et al (2005)"
19-000007,-26.04,-34.02,152.66,-0.11,-2.24,2.14,Holden,-25.5,-35.02,alluvial fan,292.5,AHi,Amazonian and Hesperian impact unit,"Moore and Howard (2005), Ponderelli et al (2005)"
19-000007,-26.04,-34.02,152.66,-0.11,-2.24,2.14,Holden,-25.88,-35.16,alluvial fan,270,AHi,Amazonian and Hesperian impact unit,"Moore and Howard (2005), Ponderelli et al (2005)"
19-000007,-26.04,-34.02,152.66,-0.11,-2.24,2.14,Holden,-25.98,-35.22,alluvial fan,270,AHi,Amazonian and Hesperian impact unit,"Moore and Howard (2005), Ponderelli et al (2005)"
19-000007,-26.04,-34.02,152.66,-0.11,-2.24,2.14,Holden,-26.16,-35.19,alluvial fan,247.5,AHi,Amazonian and Hesperian impact unit,"Moore and Howard (2005), Ponderelli et al (2005)"
19-000007,-26.04,-34.02,152.66,-0.11,-2.24,2.14,Holden,-26.24,-35.18,alluvial fan,247.5,AHi,Amazonian and Hesperian impact unit,"Moore and Howard (2005), Ponderelli et al (2005)"
19-000007,-26.04,-34.02,152.66,-0.11,-2.24,2.14,Holden,-26.42,-35.19,alluvial fan,247.5,AHi,Amazonian and Hesperian impact unit,"Moore and Howard (2005), Ponderelli et al (2005)"
19-000007,-26.04,-34.02,152.66,-0.11,-2.24,2.14,Holden,-26.66,-35.12,alluvial fan,225,AHi,Amazonian and Hesperian impact unit,"Moore and Howard (2005), Ponderelli et al (2005)"
19-000007,-26.04,-34.02,152.66,-0.11,-2.24,2.14,Holden,-27.03,-33.54,alluvial fan,135,AHi,Amazonian and Hesperian impact unit,"Moore and Howard (2005), Ponderelli et al (2005)"
19-000007,-26.04,-34.02,152.66,-0.11,-2.24,2.14,Holden,-27.04,-34.46,alluvial fan,180,AHi,Amazonian and Hesperian impact unit,"Moore and Howard (2005), Ponderelli et al (2005)"
19-000007,-26.04,-34.02,152.66,-0.11,-2.24,2.14,Holden,-27.15,-33.77,alluvial fan,157.5,AHi,Amazonian and Hesperian impact unit,"Moore and Howard (2005), Ponderelli et al (2005)"
19-000007,-26.04,-34.02,152.66,-0.11,-2.24,2.14,Holden,-27.16,-34.02,alluvial fan,157.5,AHi,Amazonian and Hesperian impact unit,"Moore and Howard (2005), Ponderelli et al (2005)"
19-000007,-26.04,-34.02,152.66,-0.11,-2.24,2.14,Holden,-27.14,-34.35,alluvial fan,180,AHi,Amazonian and Hesperian impact unit,"Moore and Howard (2005), Ponderelli et al (2005)"
19-000007,-26.04,-34.02,152.66,-0.11,-2.24,2.14,Holden,-27.05,-34.82,alluvial fan,202.5,AHi,Amazonian and Hesperian impact unit,Ponderelli et al (2005)
19-000007,-26.04,-34.02,152.66,-0.11,-2.24,2.14,Holden,-26.53,-35.16,alluvial fan,225,AHi,Amazonian and Hesperian impact unit,this paper 
19-000007,-26.04,-34.02,152.66,-0.11,-2.24,2.14,Holden,-25.58,-35.06,alluvial fan,292.5,AHi,Amazonian and Hesperian impact unit,this paper 
19-000017,-18.88,-19.8,90.11,-0.29,-3.26,2.97,Jones,-18.27,-19.83,alluvial fan,337.5,AHi,Amazonian and Hesperian impact unit,Moore and Howard (2005)
19-000017,-18.88,-19.8,90.11,-0.29,-3.26,2.97,Jones,-18.39,-19.53,alluvial fan,22.5,AHi,Amazonian and Hesperian impact unit,Moore and Howard (2005)
19-000017,-18.88,-19.8,90.11,-0.29,-3.26,2.97,Jones,-18.36,-19.6,alluvial fan,0,AHi,Amazonian and Hesperian impact unit,Moore and Howard (2005)
19-000017,-18.88,-19.8,90.11,-0.29,-3.26,2.97,Jones,-18.52,-19.2,alluvial fan,45,AHi,Amazonian and Hesperian impact unit,Moore and Howard (2005)
19-000017,-18.88,-19.8,90.11,-0.29,-3.26,2.97,Jones,-18.58,-19.37,alluvial fan,45,AHi,Amazonian and Hesperian impact unit,Moore and Howard (2005)
19-000017,-18.88,-19.8,90.11,-0.29,-3.26,2.97,Jones,-18.55,-19.44,alluvial fan,45,AHi,Amazonian and Hesperian impact unit,Moore and Howard (2005)
19-000017,-18.88,-19.8,90.11,-0.29,-3.26,2.97,Jones,-18.99,-20.29,alluvial fan,247.5,AHi,Amazonian and Hesperian impact unit,Moore and Howard (2005)
19-000017,-18.88,-19.8,90.11,-0.29,-3.26,2.97,Jones,-19.38,-19.37,alluvial fan,135,AHi,Amazonian and Hesperian impact unit,Moore and Howard (2005)
19-000017,-18.88,-19.8,90.11,-0.29,-3.26,2.97,Jones,-19.48,-19.58,alluvial fan,157.5,AHi,Amazonian and Hesperian impact unit,Moore and Howard (2005)
19-000017,-18.88,-19.8,90.11,-0.29,-3.26,2.97,Jones,-19.36,-19.31,alluvial fan,135,AHi,Amazonian and Hesperian impact unit,this paper 
19-000018,-24.63,-22.92,87.18,0.54,-1.52,2.06,Kasimov,-24.11,-22.85,alluvial fan,0,eNh,Early Noachian highland unit,Wilson et al. (2013)/ this paper
19-000018,-24.63,-22.92,87.18,0.54,-1.52,2.06,Kasimov,-24.15,-22.94,alluvial fan,337.5,eNh,Early Noachian highland unit,Wilson et al. (2013)/ this paper
19-000018,-24.63,-22.92,87.18,0.54,-1.52,2.06,Kasimov,-25.07,-23.24,alluvial fan,202.5,eNh,Early Noachian highland unit,Wilson et al. (2013)/ this paper
19-000018,-24.63,-22.92,87.18,0.54,-1.52,2.06,Kasimov,-25.1,-23.21,alluvial fan,202.5,eNh,Early Noachian highland unit,Wilson et al. (2013)/ this paper
19-000018,-24.63,-22.92,87.18,0.54,-1.52,2.06,Kasimov,-25.15,-23.13,alluvial fan,180,eNh,Early Noachian highland unit,Wilson et al. (2013)/ this paper
19-000018,-24.63,-22.92,87.18,0.54,-1.52,2.06,Kasimov,-25.06,-23.26,alluvial fan,202.5,eNh,Early Noachian highland unit,this paper 
19-000024,-21.64,-39.34,83.61,-0.12,-1.76,1.64,,-21.17,-39.38,alluvial fan,337.5,AHi,Amazonian and Hesperian impact unit,Moore and Howard (2005)
19-000024,-21.64,-39.34,83.61,-0.12,-1.76,1.64,,-21.3,-39.09,alluvial fan,22.5,AHi,Amazonian and Hesperian impact unit,Moore and Howard (2005)
19-000024,-21.64,-39.34,83.61,-0.12,-1.76,1.64,,-21.36,-39.79,alluvial fan,292.5,AHi,Amazonian and Hesperian impact unit,Moore and Howard (2005)
19-000024,-21.64,-39.34,83.61,-0.12,-1.76,1.64,,-21.38,-38.95,alluvial fan,45,AHi,Amazonian and Hesperian impact unit,Moore and Howard (2005)
19-000024,-21.64,-39.34,83.61,-0.12,-1.76,1.64,,-21.53,-39.95,alluvial fan,270,AHi,Amazonian and Hesperian impact unit,Moore and Howard (2005)
19-000024,-21.64,-39.34,83.61,-0.12,-1.76,1.64,,-21.67,-38.75,alluvial fan,90,AHi,Amazonian and Hesperian impact unit,Moore and Howard (2005)
19-000024,-21.64,-39.34,83.61,-0.12,-1.76,1.64,,-21.6,-38.83,alluvial fan,67.5,AHi,Amazonian and Hesperian impact unit,Moore and Howard (2005)
19-000024,-21.64,-39.34,83.61,-0.12,-1.76,1.64,,-21.75,-39.96,alluvial fan,247.5,AHi,Amazonian and Hesperian impact unit,Moore and Howard (2005)
19-000024,-21.64,-39.34,83.61,-0.12,-1.76,1.64,,-21.92,-39.93,alluvial fan,225,AHi,Amazonian and Hesperian impact unit,Moore and Howard (2005)
19-000024,-21.64,-39.34,83.61,-0.12,-1.76,1.64,,-21.98,-39.91,alluvial fan,225,AHi,Amazonian and Hesperian impact unit,Moore and Howard (2005)
19-000033,-26.55,-28.11,72.98,0.46,-1.46,1.92,Ostrov,-26.13,-27.92,alluvial fan,22.5,mNh,Middle Noachian highland unit,Moore and Howard (2005)
19-000033,-26.55,-28.11,72.98,0.46,-1.46,1.92,Ostrov,-26.25,-27.7,alluvial fan,45,mNh,Middle Noachian highland unit,Moore and Howard (2005)
19-000033,-26.55,-28.11,72.98,0.46,-1.46,1.92,Ostrov,-26.24,-28.49,alluvial fan,292.5,mNh,Middle Noachian highland unit,Moore and Howard (2005)
19-000033,-26.55,-28.11,72.98,0.46,-1.46,1.92,Ostrov,-26.42,-28.57,alluvial fan,270,mNh,Middle Noachian highland unit,Moore and Howard (2005)
19-000033,-26.55,-28.11,72.98,0.46,-1.46,1.92,Ostrov,-26.44,-27.61,alluvial fan,67.5,mNh,Middle Noachian highland unit,Moore and Howard (2005)
19-000033,-26.55,-28.11,72.98,0.46,-1.46,1.92,Ostrov,-26.5,-28.66,alluvial fan,270,mNh,Middle Noachian highland unit,Moore and Howard (2005)
19-000033,-26.55,-28.11,72.98,0.46,-1.46,1.92,Ostrov,-26.6,-27.59,alluvial fan,90,mNh,Middle Noachian highland unit,Moore and Howard (2005)
19-000033,-26.55,-28.11,72.98,0.46,-1.46,1.92,Ostrov,-26.6,-28.65,alluvial fan,247.5,mNh,Middle Noachian highland unit,Moore and Howard (2005)
19-000033,-26.55,-28.11,72.98,0.46,-1.46,1.92,Ostrov,-26.76,-27.66,alluvial fan,112.5,mNh,Middle Noachian highland unit,Moore and Howard (2005)
19-000033,-26.55,-28.11,72.98,0.46,-1.46,1.92,Ostrov,-26.83,-28.46,alluvial fan,225,mNh,Middle Noachian highland unit,Moore and Howard (2005)
19-000033,-26.55,-28.11,72.98,0.46,-1.46,1.92,Ostrov,-26.94,-27.89,alluvial fan,135,mNh,Middle Noachian highland unit,Moore and Howard (2005)
19-000033,-26.55,-28.11,72.98,0.46,-1.46,1.92,Ostrov,-26.9,-28.33,alluvial fan,202.5,mNh,Middle Noachian highland unit,Moore and Howard (2005)
19-000033,-26.55,-28.11,72.98,0.46,-1.46,1.92,Ostrov,-26.94,-28.13,alluvial fan,180,mNh,Middle Noachian highland unit,Moore and Howard (2005)
19-000033,-26.55,-28.11,72.98,0.46,-1.46,1.92,Ostrov,-27.02,-28.01,alluvial fan,157.5,mNh,Middle Noachian highland unit,Moore and Howard (2005)
19-000033,-26.55,-28.11,72.98,0.46,-1.46,1.92,Ostrov,-26.8,-28.52,alluvial fan,225,mNh,Middle Noachian highland unit,Wilson et al. (2013)/ this paper
19-000033,-26.55,-28.11,72.98,0.46,-1.46,1.92,Ostrov,-26.84,-27.73,alluvial fan,112.5,mNh,Middle Noachian highland unit,this paper 
19-000033,-26.55,-28.11,72.98,0.46,-1.46,1.92,Ostrov,-26.7,-28.56,alluvial fan,247.5,mNh,Middle Noachian highland unit,this paper 
19-000042,-20.69,-35.7,68.77,1.36,-0.69,2.05,,-20.32,-35.81,alluvial fan,337.5,eNh,Early Noachian highland unit,Moore and Howard (2005)
19-000042,-20.69,-35.7,68.77,1.36,-0.69,2.05,,-20.3,-35.61,alluvial fan,0,eNh,Early Noachian highland unit,Moore and Howard (2005)
19-000042,-20.69,-35.7,68.77,1.36,-0.69,2.05,,-20.48,-35.32,alluvial fan,45,eNh,Early Noachian highland unit,Moore and Howard (2005)
